# GENUINE residue of the relocation-name audit -- WORKLIST, NOT A DEFECT LIST.
# Regenerate: tools/relocname_genuine_worklist.py --out <this file>
# Source     : decomp-bench/archive/harvest/relocname-audit-2026-08-06/pairs_folded2.json (sha256 af61ba6ae8b4e1f0...)
# Audit tree : rb3-xenon@a236686e   ruler: name_check, objdiff-cli sha256 ca2be75232767f53...
# Cut at     : rb3-xenon@e8fe5238
# Rows       : 3004 rows = 3356 charged call sites over 1506 distinct (T,B) pairs, 2863 enclosing functions, 561 units
# pair_sites : charged sites for this (T,B) pair BINARY-WIDE.  fn_sites: charged sites for it inside THIS enclosing function.
# body       : DIFF_SAMESIZE=170  DIFF_SIZE=2834
#              DIFF_SIZE = our body for B differs in LENGTH from retail at addr(T); DIFF_SAMESIZE = same length, different code.
# map        : the SYMBOL-MAP verdict for the same pair. It disagrees with `body` constantly and the body test is the one to believe --
#              6,677 pairs the map test calls a defect are byte-identical bodies. Kept only so the divergence stays visible.
# joins      : T = target callee still in scripts/target_symbol_map.json; B = our callee still named by a built obj, AT THE CUT COMMIT.
#              -B=6  T-=15  TB=2983
#
# *** GENUINE IS AN UPPER BOUND ON DEFECTS. *** A body difference means EITHER our source calls the wrong function OR the retail map
# mis-attributes the name at the destination VA -- and this repo's whole map(...) lane series exists to repair the latter. The adjudicated
# figure for the whole at-100 charged population is 298 fns / 25,920 B / 0.2425 pp WRONG (lane CW-2, 34017f74); CV-4's earlier estimate was
# 353 fns / 24,836 B / 0.23 pp (34b44dd6). Adjudicate a row with tools/xbin_adjudicate.py (cross-binary, masks exactly the relocated
# field via our own relocation table, calibrated) or tools/at100_adjudicate.py -- NEVER from the symbol map, and NEVER auto-apply.
# The upstream comparator masks every D-form and branch displacement unconditionally and ignores relocation target names, so it
# over-produces FOLD and this residue is if anything SHORT. Not a population census.
pair_sites	fn_sites	body	map	joins	opcode	unit	enclosing_fn	target_callee	our_callee
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@SetlistMergePanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@SetlistToStorePanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@SongSelectPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@StoreInfoPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@StoreMainPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@StoreMenuPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@TexLoadPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@TokenRedemptionPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@TourChallengeResultsPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@TourDescPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@TrainingPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@UGCPurchasePanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPanel	?NewObject@VoiceoverPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MetaPerformer	?Init@MetaPerformer@@SAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Mic	?GetInstance@MicManagerXbox@@SAPAV1@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiParser	?NewObject@MidiParser@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MoviePanel	?NewObject@ConnectionStatusPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MoviePanel	?NewObject@DeJitterPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MoviePanel	?NewObject@PreloadPanel@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	4	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MusicLibrary	??0MusicLibrary@@QAA@AAVSongPreview@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MusicLibrary	?Init@MusicLibrary@@SAXAAVSongPreview@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MusicLibrary	?NewNetMessage@MusicLibraryTaskMsg@@SAPAVNetMessage@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/NetworkSocket_Win	?Accept@WinSockSocket@@UAAPAVNetworkSocket@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/NetworkSocket_Win	?Create@NetworkSocket@@SAPAV1@_N@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/OvershellPanel	?FinishLoad@OvershellPanel@@UAAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/OvershellPanel	?NewNetMessage@MainHubAdvanceMsg@?A0xfb94c5e0@@SAPAVNetMessage@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	10	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/OvershellSlot	??0OvershellSlot@@QAA@HPAVOvershellPanel@@PAVOvershellDir@@PAVBandUserMgr@@PAVSessionMgr@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/OvershellSlotState	?Init@OvershellSlotStateMgr@@QAAXPAVDataArray@@PAVOvershellSlot@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Performer	??0Performer@@QAA@PAVBandUser@@PAVBand@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/PitchShiftEffect	??0PitchShiftEffect@@QAA@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	7	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/PropAnim	?AddKeys@RndPropAnim@@QAAPAVPropKeys@@PAVObject@Hmx@@PAVDataArray@@W4AnimKeysType@2@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/QuestFilterPanel	?FinishLoad@QuestFilterPanel@@UAAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/QuestManager	?ConfigureFixedSetlistData@QuestManager@@QAAXPAVDataArray@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/QuestManager	?ConfigureQuestData@QuestManager@@QAAXPAVDataArray@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/QuestManager	?ConfigureQuestFilterData@QuestManager@@QAAXPAVDataArray@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Rnd_Xbox	?Init@DxRnd@@QAAXPAUHWND__@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Sequence	?NewObject@ParallelGroupSeq@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Sequence	?NewObject@RandomGroupSeq@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Sequence	?NewObject@RandomIntervalGroupSeq@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Sequence	?NewObject@SerialGroupSeq@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Sequence	?NewObject@SfxSeq@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Sequence	?NewObject@WaitSeq@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SessionUsersProviders	?NewNetMessage@KickPlayerMsg@?A0x3d644e05@@SAPAVNetMessage@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SetlistMergePanel	??0SetlistMergePanel@@QAA@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongDB	??0SongDB@@QAA@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongData	??0FakeTrack@SongData@@QAA@VSymbol@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongData	??0SongData@@QAA@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongData	??0TrackInfo@SongData@@QAA@VSymbol@@W4SongInfoAudioType@@UAudioTrackNum@@W4TrackType@@_N@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	4	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongData	?Load@SongData@@QAAXPBDPAVSongInfo@@HPAVPlayerTrackConfigList@@AAV?$vector@PAVMidiReceiver@@V?$StlNodeAlloc@PAVMidiReceiver@@@stlpmtx_std@@@stlpmtx_std@@_N@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongData	?MakeBackupTracks@SongData@@QAAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongMetadata	??0SongMetadata@@IAA@PAVDataArray@@0_N@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongMetadata	?Load@SongMetadata@@UAAXAAVBinStream@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongParser	?MergeMidiFile@SongParser@@QAAXAAVBinStream@@PBD@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongParser	?Poll@SongParser@@QAAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongParser	?ReadMidiFile@SongParser@@QAAXAAVBinStream@@PBDPAVSongInfo@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSectionController	?OnAddTriggerPool@SongSectionController@@QAA?AVDataNode@@PBVDataArray@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByArtist	?Init@SongSortByArtist@@UAAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByArtist	?NewHeaderNode@SongSortByArtist@@UBAPAVHeaderSortNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByArtist	?NewSongNode@SongSortByArtist@@UBAPAVOwnedSongSortNode@@PAVSongRecord@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByArtist	?NewSongNode@SongSortByArtist@@UBAPAVStoreSongSortNode@@PAVStoreOffer@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByArtist	?NewSubheaderNode@SongSortByArtist@@UBAPAVSubheaderSortNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByDiff	?NewHeaderNode@SongSortByDiff@@UBAPAVHeaderSortNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByDiff	?NewShortcutNode@SongSortByDiff@@UBAPAVShortcutNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByDiff	?NewSongNode@SongSortByDiff@@UBAPAVOwnedSongSortNode@@PAVSongRecord@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByDiff	?NewSongNode@SongSortByDiff@@UBAPAVStoreSongSortNode@@PAVStoreOffer@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByRank	?NewHeaderNode@SongSortByRank@@UBAPAVHeaderSortNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByRank	?NewShortcutNode@SongSortByRank@@UBAPAVShortcutNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	5	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByRank	?NewSongNode@SongSortByRank@@UBAPAVOwnedSongSortNode@@PAVSongRecord@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByRank	?NewSongNode@SongSortByRank@@UBAPAVStoreSongSortNode@@PAVStoreOffer@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByRecent	?NewHeaderNode@SongSortByRecent@@UBAPAVHeaderSortNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByRecent	?NewShortcutNode@SongSortByRecent@@UBAPAVShortcutNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByRecent	?NewSongNode@SongSortByRecent@@UBAPAVOwnedSongSortNode@@PAVSongRecord@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByRecent	?NewSongNode@SongSortByRecent@@UBAPAVStoreSongSortNode@@PAVStoreOffer@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByReview	?NewHeaderNode@SongSortByPlays@@UBAPAVHeaderSortNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByReview	?NewHeaderNode@SongSortByReview@@UBAPAVHeaderSortNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByReview	?NewShortcutNode@SongSortByPlays@@UBAPAVShortcutNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByReview	?NewShortcutNode@SongSortByReview@@UBAPAVShortcutNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByReview	?NewSongNode@SongSortByPlays@@UBAPAVOwnedSongSortNode@@PAVSongRecord@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByReview	?NewSongNode@SongSortByPlays@@UBAPAVStoreSongSortNode@@PAVStoreOffer@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByReview	?NewSongNode@SongSortByReview@@UBAPAVOwnedSongSortNode@@PAVSongRecord@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByReview	?NewSongNode@SongSortByReview@@UBAPAVStoreSongSortNode@@PAVStoreOffer@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortBySong	?Init@SongSortBySong@@UAAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortBySong	?NewHeaderNode@SongSortBySong@@UBAPAVHeaderSortNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortBySong	?NewShortcutNode@SongSortBySong@@UBAPAVShortcutNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortBySong	?NewSongNode@SongSortBySong@@UBAPAVOwnedSongSortNode@@PAVSongRecord@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortBySong	?NewSongNode@SongSortBySong@@UBAPAVStoreSongSortNode@@PAVStoreOffer@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByStars	?NewHeaderNode@SongSortByStars@@UBAPAVHeaderSortNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByStars	?NewShortcutNode@SongSortByStars@@UBAPAVShortcutNode@@PAVSongSortNode@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByStars	?NewSongNode@SongSortByStars@@UBAPAVOwnedSongSortNode@@PAVSongRecord@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortByStars	?NewSongNode@SongSortByStars@@UBAPAVStoreSongSortNode@@PAVStoreOffer@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	9	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortMgr	??0SongSortMgr@@QAA@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortMgr	?BuildInternalSetlists@SongSortMgr@@QAAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SongSortMgr	?Init@SongSortMgr@@SAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/StorePreviewMgr	??0StorePreviewMgr@@QAA@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Stream	??0Stream@@IAA@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/StreamNull	??0StreamNull@@QAA@M@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SynapseAPO	?SetSamplingRate@SynapseAPO@DSP@@QAAXM@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SyncStore	?NewNetMessage@SyncAllMsg@@SAPAVNetMessage@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SyncStore	?NewNetMessage@SyncObjMsg@@SAPAVNetMessage@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/SyncStore	?NewNetMessage@SyncUserMsg@@SAPAVNetMessage@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TDStretch	??0RateTransposer@soundtouch@@QAA@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TDStretch	?newInstance@RateTransposer@soundtouch@@SAPAV12@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TDStretch	?newInstance@TDStretch@soundtouch@@SAPAV12@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TexLoadPanel	?AddTex@TexLoadPanel@@QAAPAVDynamicTex@@PBD0_N1@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TourBand	??0TourBand@@QAA@PAVBandProfile@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TourDescPanel	?FinishLoad@TourDescPanel@@UAAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TrackPanelDir	?SyncObjects@TrackPanelDir@@UAAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	7	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TrackWatcher	?NewTrackWatcherImpl@@YAPAVTrackWatcherImpl@@HABVUserGuid@@HVSymbol@@PAVSongData@@PAVTrackWatcherParent@@PAVDataArray@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	20	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TrackerManager	?MakeTracker@TrackerManager@@QAAPAVTracker@@W4TrackerType@@PAVTrackerSource@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	2	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TrainingPanel	?Load@TrainingPanel@@UAAXXZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/UI	?InitResources@UIManager@@QAAXVSymbol@@@Z	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
501	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/UI	?NewObject@UIScreen@@SAPAVObject@Hmx@@XZ	??2CriticalSection@@SAPAXI@Z	??2@YAPAXI@Z
