# Retail-byte adjudication of sympair-queue rows. tools/sympair_adjudicate.py (W18).
# A_PROVEN_FOLD          our callee's body IS retail's code there. Alias-only; NOT source-reachable.
#                        `evidence` VACUOUS = <=2 non-relocated words compared: a thunk, near-no evidence.
# B1 callee ABSENT       our callee's code is nowhere in retail -> source divergence, not cheap.
# B2 callee PRESENT unnamed -> identification gap; naming the address adjudicates it.
# D1 ROW_NAME_REFUTED    our call is ENTAILED by the row's own name and retail's is not =>
#                        the ROW's map name is wrong. Proves EXISTENCE, not ASSIGNMENT (W7).
# D2 SOURCE_DEFECT       neither callee entailed => our source chose, and chose wrong. FIXABLE.
# D4 MAP_DEFECT          retail's own name at `at` is not body-confirmed either.
verdict	size	fuzzy	cls	evidence	nwords	unit	symbol	at	target_symbol	our_symbol	found
D1_ROW_NAME_REFUTED	4	95.0	MIXED/UNKNOWN		30	default/WebSvcMgr	??$_Destroy@U?$pair@$$CBVString@@VNetAddress@@@stlpmtx_std@@@stlpmtx_std@@YAXPAU?$pair@$$CBVString@@VNetAddress@@@0@@Z	0x827185d0			
D1_ROW_NAME_REFUTED	4	95.0	MIXED/UNKNOWN		24	default/system/rnddx9/CubeTex	??1RndBitmap@@QAA@XZ	0x82b89b68			
D1_ROW_NAME_REFUTED	4	95.0	MIXED/UNKNOWN		53	default/band3/meta_band/PatchSelectPanel	?Enter@PatchSelectPanel@@UAAXXZ	0x82812868			
D1_ROW_NAME_REFUTED	4	95.0	MIXED/UNKNOWN		33	default/system/synth/MoggClip	??1?$ObjPtr@VRndMesh@@@@UAA@XZ	0x8270da90			
D1_ROW_NAME_REFUTED	4	95.0	MIXED/UNKNOWN		149	default/ChordbookPanel	?Load@ChordbookPanel@@UAAXXZ	0x82814120			
D1_ROW_NAME_REFUTED	4	95.0	MIXED/UNKNOWN		143	default/SongDB	??$__destroy_aux@VTrackData@SongDB@@@stlpmtx_std@@YAXPAVTrackData@SongDB@@ABU__false_type@0@@Z	0x82686b28			
D1_ROW_NAME_REFUTED	4	95.0	MIXED/UNKNOWN		38	default/TexLoadPanel	?Print@String@@UAAXPBD@Z	0x82813190			
D4_MAP_DEFECT_target_name_unconfirmed	104	99.61539	MIXED/UNKNOWN		49	default/CharLipSync	?_M_fill_insert@?$vector@EV?$StlNodeAlloc@E@stlpmtx_std@@@stlpmtx_std@@AAAXPAEIABE@Z	0x82348e20			
D4_MAP_DEFECT_target_name_unconfirmed	80	99.5	MIXED/UNKNOWN		39	default/PropAnim	?Save@ColorKeys@@UAAXAAVBinStream@@@Z	0x82423af8			
D4_MAP_DEFECT_target_name_unconfirmed	76	99.73684	MIXED/UNKNOWN		27	default/MusicLibrary	??_GSetlistProvider@@UAAPAXI@Z	0x8253ab38			
D4_MAP_DEFECT_target_name_unconfirmed	76	99.73684	MIXED/UNKNOWN		26	default/UILabel	??_G?$ResourceDirPtr@VUILabelDir@@@@UAAPAXI@Z	0x82bf5f50			
D4_MAP_DEFECT_target_name_unconfirmed	64	99.6875	MIXED/UNKNOWN		23	default/CheatProvider	??0Cheat@CheatProvider@@QAA@ABU01@@Z	0x823493d0			
D4_MAP_DEFECT_target_name_unconfirmed	52	99.23077	MIXED/UNKNOWN		17	default/TourDescPanel	?Load@TourDescPanel@@UAAXXZ	0x82405ef0			
D4_MAP_DEFECT_target_name_unconfirmed	44	99.54546	MIXED/UNKNOWN		34	default/band3/game/RGTrainerPanel	?Exit@RGTrainerPanel@@UAAXXZ	0x828742f8			
D4_MAP_DEFECT_target_name_unconfirmed	12	98.33334	MIXED/UNKNOWN		63	default/LightHue	?SetType@WorldReflection@@$4PPPPPPPM@A@AAXVSymbol@@@Z	0x824e8a40			
D4_MAP_DEFECT_target_name_unconfirmed	12	98.33334	MIXED/UNKNOWN		28	default/Screenshot	?Save@Screenshot@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x823c8908			
D4_MAP_DEFECT_target_name_unconfirmed	12	98.33334	MIXED/UNKNOWN		63	default/MultiMeshProxy	?SetType@RndMultiMeshProxy@@$4PPPPPPPM@A@AAXVSymbol@@@Z	0x824816a8			
D4_MAP_DEFECT_target_name_unconfirmed	12	98.33334	MIXED/UNKNOWN		63	default/CharDriverMidi	?SetType@CharDriverMidi@@$4PPPPPPPM@A@AAXVSymbol@@@Z	0x823cdcb0			
D4_MAP_DEFECT_target_name_unconfirmed	12	98.33334	MIXED/UNKNOWN		63	default/EnvAnim	?SetType@RndEnvAnim@@$4PPPPPPPM@A@AAXVSymbol@@@Z	0x82487928			
D4_MAP_DEFECT_target_name_unconfirmed	4	95.0	MIXED/UNKNOWN		29	default/MoggClipMap	??1?$ObjPtr@VMoggClip@@@@UAA@XZ	0x82a6d0b8			
D4_MAP_DEFECT_target_name_unconfirmed	4	95.0	MIXED/UNKNOWN		58	default/CharEyes	??$_Destroy@UEyeDesc@CharEyes@@@stlpmtx_std@@YAXPAUEyeDesc@CharEyes@@@Z	0x82387ee0			
D3_our_call_unrelated_to_row	4	95.0	MIXED/UNKNOWN		29	default/Task	??$__destroy_aux@UTaskInfo@TaskTimeline@@@stlpmtx_std@@YAXPAUTaskInfo@TaskTimeline@@ABU__false_type@0@@Z	0x82749698			
D3_our_call_unrelated_to_row	4	95.0	MIXED/UNKNOWN		30	default/Loader	??$_Destroy@U?$pair@VString@@P6APAVLoader@@ABVFilePath@@W4LoaderPos@@@Z@stlpmtx_std@@@stlpmtx_std@@YAXPAU?$pair@VString@@P6APAVLoader@@ABVFilePath@@W4LoaderPos@@@Z@0@@Z	0x827bf5b8			
B2_callee_PRESENT_but_unnamed	460	99.95652	ALL_OURS_UNMAPPED		46	default/network/net/NetSession	?OnCreateSessionJobComplete@NetSession@@QAAX_N@Z	0x823e1808			0x823ece50,0x8251ced0,0x8251d0e0,0x8252b778,0x8254cac8,0x827ac468
B2_callee_PRESENT_but_unnamed	380	99.94737	ALL_OURS_UNMAPPED		46	default/network/net/NetSession	?AddLocalUser@NetSession@@QAAXPAVLocalUser@@@Z	0x823e1b40			0x823ece50,0x8251ced0,0x8251d0e0,0x8252b778,0x8254cac8,0x827ac468
B2_callee_PRESENT_but_unnamed	292	99.9315	ALL_OURS_UNMAPPED		46	default/network/net/NetSession	?OnMsg@NetSession@@QAA_NABVAddUserResponseMsg@@@Z	0x823e1b40			0x823ece50,0x8251ced0,0x8251d0e0,0x8252b778,0x8254cac8,0x827ac468
B2_callee_PRESENT_but_unnamed	228	99.82456	ALL_OURS_UNMAPPED		133	default/band3/meta_band/InterstitialMgr	?resize@?$hashtable@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@VSymbol@@U?$hash@VSymbol@@@2@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXI@Z	0x825af418			0x825d2988,0x8265e2f8
B2_callee_PRESENT_but_unnamed	204	99.70588	ALL_OURS_UNMAPPED		18	default/Faders	?_M_insert@?$_Rb_tree@PAVFaderGroup@@U?$less@PAVFaderGroup@@@stlpmtx_std@@PAV1@U?$_Identity@PAVFaderGroup@@@3@U?$_SetTraitsT@PAVFaderGroup@@@priv@3@V?$StlNodeAlloc@PAVFaderGroup@@@3@@stlpmtx_std@@AAA?AU?$_Rb_tree_iterator@PAVFaderGroup@@U?$_SetTraitsT@PAVFaderGroup@@@priv@stlpmtx_std@@@2@PAU_Rb_tree_node_base@2@ABQAVFaderGroup@@00@Z	0x826e0950			0x8235c328
B2_callee_PRESENT_but_unnamed	200	99.8	ALL_OURS_UNMAPPED		18	default/AccomplishmentDiscSongConditional	?_M_copy@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@V1@U?$_Identity@VSymbol@@@3@U?$_SetTraitsT@VSymbol@@@priv@3@V?$StlNodeAlloc@VSymbol@@@3@@stlpmtx_std@@AAAPAU_Rb_tree_node_base@2@PAU32@0@Z	0x824f88d8			0x8235c328
B2_callee_PRESENT_but_unnamed	188	99.68085	ALL_OURS_UNMAPPED		28	default/band3/meta_band/PrefabMgr	??$__introsort_loop@PAPAUEventEntry@@PAU1@HUMaxSort@@@stlpmtx_std@@YAXPAPAUEventEntry@@00HUMaxSort@@@Z	0x82554600			0x8280c480
B2_callee_PRESENT_but_unnamed	188	99.78723	MIXED/UNKNOWN		32	default/UIListDir	??$__introsort_loop@PAPAVUIListWidget@@PAV1@HUWidgetDrawSort@?A0x530db9db@@@stlpmtx_std@@YAXPAPAVUIListWidget@@00HUWidgetDrawSort@?A0x530db9db@@@Z	0x82348420			0x8280cdc8
B2_callee_PRESENT_but_unnamed	176	99.77273	MIXED/UNKNOWN		23	default/PanelDir	??4?$list@UTarget@BandCamShot@@V?$StlNodeAlloc@UTarget@BandCamShot@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	0x824cdbf0			0x822b5648
B2_callee_PRESENT_but_unnamed	144	99.86111	ALL_OURS_UNMAPPED		23	default/EventTrigger	?resize@?$list@UPropTriggerDefn@FlowTrigger@@V?$StlNodeAlloc@UPropTriggerDefn@FlowTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABUPropTriggerDefn@FlowTrigger@@@Z	0x824a0730			0x82718c68
B2_callee_PRESENT_but_unnamed	144	99.86111	ALL_OURS_UNMAPPED		23	default/PanelDir	?resize@?$list@UTarget@BandCamShot@@V?$StlNodeAlloc@UTarget@BandCamShot@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABUTarget@BandCamShot@@@Z	0x824cdbf0			0x822b5648
B2_callee_PRESENT_but_unnamed	144	99.72222	ALL_OURS_UNMAPPED		21	default/LayerDir	?resize@?$list@VFilePath@@V?$StlNodeAlloc@VFilePath@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVFilePath@@@Z	0x82328c90			0x822c5e68,0x823d70f8,0x8241aa68,0x82449998,0x824e0e40,0x824e0ea0,0x82576108,0x827e26d8
B2_callee_PRESENT_but_unnamed	132	99.84849	ALL_OURS_UNMAPPED		24	default/HamCamTransform	??1?$vector@UDistEntry@@V?$StlNodeAlloc@UDistEntry@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	0x824c46b8			0x82686840,0x82700118
B2_callee_PRESENT_but_unnamed	128	99.84375	ALL_OURS_UNMAPPED		21	default/Sfx	?resize@?$vector@VSfxMap@@V?$StlNodeAlloc@VSfxMap@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVSfxMap@@@Z	0x8271d230			0x826ab020,0x826ffd58
B2_callee_PRESENT_but_unnamed	124	99.83871	ALL_OURS_UNMAPPED		21	default/HamCamTransform	?resize@?$vector@UDistEntry@@V?$StlNodeAlloc@UDistEntry@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABUDistEntry@@@Z	0x822a4f58			0x826ce810
B2_callee_PRESENT_but_unnamed	112	99.64286	ALL_OURS_UNMAPPED		86	default/Sfx	?_M_fill_insert@?$vector@VSfxMap@@V?$StlNodeAlloc@VSfxMap@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVSfxMap@@IABV3@@Z	0x8271cc48			0x827005e8
B2_callee_PRESENT_but_unnamed	108	99.62963	ALL_OURS_UNMAPPED		112	default/Morph	?_M_fill_insert@?$vector@V?$Key@UWeight@@@@V?$StlNodeAlloc@V?$Key@UWeight@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@UWeight@@@@IABV3@@Z	0x82397ad0			0x824afff8
B2_callee_PRESENT_but_unnamed	108	99.62963	ALL_OURS_UNMAPPED		105	default/Morph	?_M_fill_insert@?$vector@V?$Key@UWeight@@@@V?$StlNodeAlloc@V?$Key@UWeight@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@UWeight@@@@IABV3@@Z	0x82398260			0x82787c00
B2_callee_PRESENT_but_unnamed	108	99.62963	ALL_OURS_UNMAPPED		76	default/Synapse_dsp	?_M_fill_insert@?$vector@PAMV?$StlNodeAlloc@PAM@stlpmtx_std@@@stlpmtx_std@@AAAXPAPAMIABQAM@Z	0x822df0b0			0x82272798
B2_callee_PRESENT_but_unnamed	108	99.62963	ALL_OURS_UNMAPPED		54	default/Synapse_dsp	?_M_fill_insert@?$vector@PAMV?$StlNodeAlloc@PAM@stlpmtx_std@@@stlpmtx_std@@AAAXPAPAMIABQAM@Z	0x822726a8			0x82b5f360
B2_callee_PRESENT_but_unnamed	108	99.81481	ALL_OURS_UNMAPPED		21	default/PanelDir	??4?$ObjList@UTarget@BandCamShot@@@@QAAXABV0@@Z	0x824d0430			0x822b6720
B2_callee_PRESENT_but_unnamed	108	99.62963	ALL_OURS_UNMAPPED		41	default/EventAnim	??4?$ObjList@VEventCall@EventAnim@@@@QAAXABV0@@Z	0x824caa90			0x824c99f8,0x824d0ef0,0x824d0fb0
B2_callee_PRESENT_but_unnamed	108	99.62963	ALL_OURS_UNMAPPED		21	default/EventAnim	??4?$ObjList@VEventCall@EventAnim@@@@QAAXABV0@@Z	0x822b7e40			0x822b6ee8,0x824d0340,0x824d03b8
B2_callee_PRESENT_but_unnamed	108	99.81481	ALL_OURS_UNMAPPED		41	default/band3/meta_band/PrefabMgr	??$__make_heap@PAPAUEventEntry@@UMaxSort@@PAU1@H@stlpmtx_std@@YAXPAPAUEventEntry@@0UMaxSort@@0PAH@Z	0x825543c8			0x8280b5f8
B2_callee_PRESENT_but_unnamed	104	99.61539	MIXED/UNKNOWN		59	default/CharLipSync	?_M_fill_insert@?$vector@EV?$StlNodeAlloc@E@stlpmtx_std@@@stlpmtx_std@@AAAXPAEIABE@Z	0x82347a18			0x823e9d00
B2_callee_PRESENT_but_unnamed	100	99.8	ALL_OURS_UNMAPPED		15	default/EventTrigger	?insert@?$list@PAVEventTrigger@@V?$StlNodeAlloc@PAVEventTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVEventTrigger@@U?$_Nonconst_traits@PAVEventTrigger@@@stlpmtx_std@@@2@U32@ABQAVEventTrigger@@@Z	0x824a0430			0x82520150
B2_callee_PRESENT_but_unnamed	100	99.8	ALL_OURS_UNMAPPED		15	default/BandCamShot	?insert@?$list@PAVRndAnimatable@@V?$StlNodeAlloc@PAVRndAnimatable@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVRndAnimatable@@U?$_Nonconst_traits@PAVRndAnimatable@@@stlpmtx_std@@@2@U32@ABQAVRndAnimatable@@@Z	0x822b12b0			0x82520150
B2_callee_PRESENT_but_unnamed	100	99.8	ALL_OURS_UNMAPPED		15	default/BandCamShot	?insert@?$list@PAVHamCamShot@@V?$StlNodeAlloc@PAVHamCamShot@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVHamCamShot@@U?$_Nonconst_traits@PAVHamCamShot@@@stlpmtx_std@@@2@U32@ABQAVHamCamShot@@@Z	0x822b7ba8			0x82520150
B2_callee_PRESENT_but_unnamed	100	99.8	ALL_OURS_UNMAPPED		15	default/Crowd	?insert@?$list@IV?$StlNodeAlloc@I@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@IU?$_Nonconst_traits@I@stlpmtx_std@@@2@U32@ABI@Z	0x824e0458			0x82520150
B2_callee_PRESENT_but_unnamed	100	99.8	ALL_OURS_UNMAPPED		41	default/band3/meta_band/PrefabMgr	??$sort_heap@PAPAUEventEntry@@UMaxSort@@@stlpmtx_std@@YAXPAPAUEventEntry@@0UMaxSort@@@Z	0x825543c8			0x8280b5f8
B2_callee_PRESENT_but_unnamed	96	99.79166	ALL_OURS_UNMAPPED		64	default/VocalTrack	??0?$_Deque_base@PAVTambourineGem@@V?$StlNodeAlloc@PAVTambourineGem@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV?$StlNodeAlloc@PAVTambourineGem@@@1@I@Z	0x82ba0e60			0x82ba0d38
B2_callee_PRESENT_but_unnamed	96	99.79166	ALL_OURS_UNMAPPED		64	default/VocalTrack	??0?$_Deque_base@U?$pair@PAVRndMesh@@M@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@PAVRndMesh@@M@stlpmtx_std@@@2@@stlpmtx_std@@QAA@ABV?$StlNodeAlloc@U?$pair@PAVRndMesh@@M@stlpmtx_std@@@1@I@Z	0x82ba10c0			0x82ba0e60
B2_callee_PRESENT_but_unnamed	88	99.77273	ALL_OURS_UNMAPPED		19	default/band3/meta_band/InterstitialMgr	?insert_after@?$slist@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@2@@stlpmtx_std@@QAA?AV?$_Slist_iterator@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@U?$_Nonconst_traits@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@2@@priv@2@V342@ABU?$pair@$$CBVSymbol@@PAVDataArray@@@2@@Z	0x825af380			0x82576168
B2_callee_PRESENT_but_unnamed	88	99.77273	ALL_OURS_UNMAPPED		19	default/FileMerger	?erase@?$vector@UPose@RndMorph@@V?$StlNodeAlloc@UPose@RndMorph@@@stlpmtx_std@@@stlpmtx_std@@QAAPAUPose@RndMorph@@PAU34@0@Z	0x8234b270			0x822eb5c8,0x8233c8c0,0x82348210,0x8235ede8,0x823d42f0,0x82483d40,0x827db6e0
B2_callee_PRESENT_but_unnamed	88	99.77273	ALL_OURS_UNMAPPED		24	default/band3/meta_band/LicenseMgr	?insert_after@?$slist@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAA?AV?$_Slist_iterator@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@U?$_Nonconst_traits@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@@priv@2@V342@ABU?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@2@@Z	0x82576168			0x824b9590,0x8259f6e0,0x8264ec08
B2_callee_PRESENT_but_unnamed	88	99.54546	ALL_OURS_UNMAPPED		23	default/PropKeys	??0?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@QAA@IABVVector2@@ABV?$StlNodeAlloc@VVector2@@@1@@Z	0x82516fc0			0x82685778
B2_callee_PRESENT_but_unnamed	84	99.52381	ALL_OURS_UNMAPPED		21	default/HamCamTransform	??$?5UPropTriggerDefn@FlowTrigger@@@@YAAAVBinStream@@AAVBinStreamRev@@AAV?$ObjList@UPropTriggerDefn@FlowTrigger@@@@@Z	0x822a8bd0			0x822b6ee8,0x824d0340,0x824d03b8
B2_callee_PRESENT_but_unnamed	80	99.5	MIXED/UNKNOWN		34	default/PropAnim	?Load@QuatKeys@@UAAXAAVBinStreamRev@@@Z	0x8242b6d0			0x8242e210,0x8242e2b8
B2_callee_PRESENT_but_unnamed	80	99.5	MIXED/UNKNOWN		25	default/PropAnim	?Save@ColorKeys@@UAAXAAVBinStream@@@Z	0x823823c8			0x8242b470,0x8242b6d0
B2_callee_PRESENT_but_unnamed	80	99.75	ALL_OURS_UNMAPPED		21	default/CharLipSync	?clear@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@PAVCharLipSync@@@3@U?$_Select1st@U?$pair@$$CBVSymbol@@PAVCharLipSync@@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@PAVCharLipSync@@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVCharLipSync@@@stlpmtx_std@@@3@@stlpmtx_std@@QAAXXZ	0x822dd9a0			0x82768f98
B2_callee_PRESENT_but_unnamed	80	99.75	ALL_OURS_UNMAPPED		21	default/SongSortMgr	?clear@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@H@3@U?$_Select1st@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@@stlpmtx_std@@QAAXXZ	0x825962a8			0x82768f98
B2_callee_PRESENT_but_unnamed	80	99.75	ALL_OURS_UNMAPPED		22	default/band3/meta_band/PrefabMgr	??$__insertion_sort@PAPAUEventEntry@@PAU1@UMaxSort@@@stlpmtx_std@@YAXPAPAUEventEntry@@00UMaxSort@@@Z	0x82554680			0x8280c500
B2_callee_PRESENT_but_unnamed	72	99.72222	ALL_OURS_UNMAPPED		32	default/MeshAnim	??$?5V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@@Z	0x8246eb18			0x822c0190,0x8246ea80
B2_callee_PRESENT_but_unnamed	60	99.66666	ALL_OURS_UNMAPPED		59	default/OriginalChoreoRemixer	??$_Copy_Construct@V?$set@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@V?$StlNodeAlloc@PBVMoveParent@@@3@@stlpmtx_std@@@stlpmtx_std@@YAXPAV?$set@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@V?$StlNodeAlloc@PBVMoveParent@@@3@@0@ABV10@@Z	0x825a07e0			0x824f9bd8,0x82597c28,0x82b9adf8
B2_callee_PRESENT_but_unnamed	60	99.66666	ALL_OURS_UNMAPPED		48	default/TourProgress	?SetTourMostStarsMap@TourProgress@@QAAXABV?$map@VSymbol@@HU?$less@VSymbol@@@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@@stlpmtx_std@@@Z	0x825af110			0x822fc180,0x822fc430,0x82473568,0x82bab690
B2_callee_PRESENT_but_unnamed	60	99.66666	ALL_OURS_UNMAPPED		48	default/TourProgress	?SetToursPlayedMap@TourProgress@@QAAXABV?$map@VSymbol@@HU?$less@VSymbol@@@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@@stlpmtx_std@@@Z	0x825af110			0x822fc180,0x822fc430,0x82473568,0x82bab690
B2_callee_PRESENT_but_unnamed	12	98.33334	ALL_OURS_UNMAPPED		30	default/ScoreDisplay	?Load@ScoreDisplay@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z	0x8231fee0			0x8231a768
B2_callee_PRESENT_but_unnamed	4	95.0	ALL_OURS_UNMAPPED		15	default/EventTrigger	??1?$ObjList@UPropTriggerDefn@FlowTrigger@@@@QAA@XZ	0x824a0610			0x82520f78,0x827008e0,0x827b8090
B2_callee_PRESENT_but_unnamed	4	95.0	ALL_OURS_UNMAPPED		11	default/SongData	??1MemDoTempAllocations@@QAA@XZ	0x82773fb0			0x827bc2a0
B2_callee_PRESENT_but_unnamed	4	95.0	ALL_OURS_UNMAPPED		21	default/SongSortBySong	??1?$list@PAVSortNode@@V?$StlNodeAlloc@PAVSortNode@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	0x82659828			0x82718880
A_PROVEN_FOLD	5612	99.99287	MIXED/UNKNOWN	VACUOUS	1	default/GemPlayer	?Handle@GemPlayer@@UAA?AVDataNode@@PAVDataArray@@_N@Z	0x82790748			
A_PROVEN_FOLD	5612	99.99287	MIXED/UNKNOWN	VACUOUS	1	default/GemPlayer	?Handle@GemPlayer@@UAA?AVDataNode@@PAVDataArray@@_N@Z	0x82684f68			
A_PROVEN_FOLD	5428	99.99263	MIXED/UNKNOWN	VACUOUS	1	default/Game	?Handle@Game@@UAA?AVDataNode@@PAVDataArray@@_N@Z	0x826851a8			
A_PROVEN_FOLD	5428	99.99263	MIXED/UNKNOWN	VACUOUS	1	default/Game	?Handle@Game@@UAA?AVDataNode@@PAVDataArray@@_N@Z	0x82684e90			
A_PROVEN_FOLD	3492	99.98855	ALL_OURS_UNMAPPED	STRONG	25	default/Tour	?Handle@Tour@@UAA?AVDataNode@@PAVDataArray@@_N@Z	0x8235cd38			
A_PROVEN_FOLD	2320	99.99138	MIXED/UNKNOWN	STRONG	27	default/CharMeshHide	?Handle@Synth@@UAA?AVDataNode@@PAVDataArray@@_N@Z	0x826fe3a8			
A_PROVEN_FOLD	1932	99.98965	ALL_OURS_UNMAPPED	VACUOUS	2	default/RockCentral	?RecordScore@RockCentral@@QAAXHHAAV?$vector@VPlayerScore@@V?$StlNodeAlloc@VPlayerScore@@@stlpmtx_std@@@stlpmtx_std@@HH_NPAVObject@Hmx@@AAVDataResultList@@@Z	0x82510040			
A_PROVEN_FOLD	1716	99.98834	MIXED/UNKNOWN	STRONG	46	default/BandCharacter	?AddObject@BandCharacter@@QAAXPAVObject@Hmx@@@Z	0x8227d020			
A_PROVEN_FOLD	1692	99.98818	ALL_OURS_UNMAPPED	STRONG	22	default/BandCamShot	?PropSync@@YA_NAAUTarget@HamCamShot@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	0x822b4228			
A_PROVEN_FOLD	1472	99.94566	MIXED/UNKNOWN	STRONG	99	default/system/obj/Utl	?CopyTypeProperties@@YAXPAVObject@Hmx@@0@Z	0x824e1858			
A_PROVEN_FOLD	1400	99.98572	MIXED/UNKNOWN	STRONG	25	default/Text	?Load@RndText@@UAAXAAVBinStream@@@Z	0x8232dc20			
A_PROVEN_FOLD	1324	99.98489	MIXED/UNKNOWN	STRONG	19	default/CharClipSet	?PostLoad@CharClipSet@@UAAXAAVBinStream@@@Z	0x822873d0			
A_PROVEN_FOLD	1304	99.98467	ALL_OURS_UNMAPPED	STRONG	97	default/band3/bandtrack/Gem	?SyncProperty@OutfitConfig@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	0x822a9770			
A_PROVEN_FOLD	1288	99.98447	ALL_OURS_UNMAPPED	VACUOUS	1	default/CharClipSet	?SetFrame@CharClipSet@@UAAXMM@Z	0x827be188			
A_PROVEN_FOLD	1168	99.98288	MIXED/UNKNOWN	VACUOUS	1	default/band3/game/PerfectOverdriveTracker	?TranslateRelativeTargets@PerfectOverdriveTracker@@UAAXXZ	0x82684fa8			
A_PROVEN_FOLD	1148	99.98258	MIXED/UNKNOWN	STRONG	19	default/FileMerger	?NotifyFileLoaded@FileMerger@@IAAPAUMerger@1@PAVLoader@@PAVObjectDir@@@Z	0x822873d0			
A_PROVEN_FOLD	1084	99.98155	ALL_OURS_UNMAPPED	STRONG	17	default/CharEyes	?Load@CharEyes@@UAAXAAVBinStream@@@Z	0x8238a450			
A_PROVEN_FOLD	1052	99.73384	MIXED/UNKNOWN	STRONG	19	default/Env_NG	?UpdateOverlay@NgRnd@@MAAMPAVRndOverlay@@M@Z	0x8229d148			
