tier,symbol,unit,size,fuzzy,mpn,div_class,confidence,bytes_identical,why
TIER3_SUSPECT,??0GameTimePanel@@QAA@XZ,default/band3/meta_band/GameTimePanel,188,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,?VelocityBucketToDb@@YAMH@Z,default/system/beatmatch/BeatMatchUtl,188,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@RndPartLauncher@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/PartLauncher,188,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0PitchShiftEffect@@QAA@XZ,default/PitchShiftEffect,184,100.00,100.00,object_memory,stable_divergent,0,"3 object word(s), all cross-region"
TIER3_SUSPECT,?Copy@CharEyeDartRuleset@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/CharEyeDartRuleset,184,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@CharSleeve@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/CharSleeve,184,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@FxSendEQ@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/synth/FxSendEQ,184,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@FxSendWah@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/synth/FxSendMeterEffect,184,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0GuitarFx@@QAA@W4TrackType@@@Z,default/GuitarFx,184,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 5 object word(s), all cross-region"
TIER3_SUSPECT,?specialIdxStr@?A0x9e48c3c7@@YAXPADIH@Z,default/MapFile_Xbox,180,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??$PropSync@VRndTex@@@@YA_NAAV?$ObjOwnerPtr@VRndTex@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z,default/TexMovie,180,100.00,100.00,call_arg,stable_divergent,0,arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??$PropSync@VRndMat@@@@YA_NAAV?$ObjPtr@VRndMat@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z,default/CharFeedback,180,100.00,100.00,call_arg,stable_divergent,0,arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?SetTypeDef@MoviePanel@@UAAXPAVDataArray@@@Z,default/MoviePanel,180,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??$PropSync@VRndFont@@@@YA_NAAV?$ObjPtr@VRndFont@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z,default/TrackWidget,180,100.00,100.00,call_arg,stable_divergent,0,arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?GetModeFromTrackType@TrainingMgr@@QAA?AVSymbol@@W4TrackType@@@Z,default/band3/meta_band/TrainingMgr,180,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??$PropSync@VCharBone@@@@YA_NAAV?$ObjPtr@VCharBone@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z,default/CharBone,180,100.00,100.00,call_arg,stable_divergent,0,arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?GetTimeInLoop@MultiTempoTempoMap@@UAAMM@Z,default/MultiTempoTempoMap,180,100.00,100.00,call_count,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- differing NUMBER of calls
TIER3_SUSPECT,??0QuestFilterPanel@@QAA@XZ,default/QuestFilterPanel,176,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,yy_create_buffer,default/DataFlex,172,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?CanMotionBlur@RndMotionBlur@@IAA_NPAVRndDrawable@@@Z,default/system/rndobj/MotionBlur,172,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Enter@CharLookAt@@UAAXXZ,default/CharLookAt,172,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0WahEffect@@QAA@PAUIXAudioBatchAllocator@@@Z,default/WahEffect,172,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 10 object word(s), all cross-region"
TIER3_SUSPECT,??1Accomplishment@@UAA@XZ,default/Accomplishment,172,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??6@YAAAVTextStream@@AAV0@ABVColor@Hmx@@@Z,default/Color,172,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?GetSlotColor@TrackConfig@@QBAPBDH@Z,default/TrackConfig,172,98.95,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?CustomForNode@SongSortByReview@@UBA_NPAVShortcutNode@@PAVUIListCustom@@PAVObject@Hmx@@@Z,default/SongSortByReview,172,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@CharBone@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/CharBone,172,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?CustomForNode@SongSortByStars@@UBA_NPAVShortcutNode@@PAVUIListCustom@@PAVObject@Hmx@@@Z,default/SongSortByStars,172,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0QuestJournal@@QAA@AAVTourProgress@@@Z,default/QuestJournal,172,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Copy@RndTexBlendController@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/TexBlendController,168,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@FxSendCompress@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/synth/FxSendCompress,168,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@FxSendSynapse@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/synth/FxSendSynapse,168,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0ConnectionStatusPanel@@QAA@XZ,default/MetaMusicScene,168,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,?SetVocals@PlayerParams@@QAAXXZ,default/band3/game/Player,168,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1PerfectSectionTracker@@UAA@XZ,default/band3/game/PerfectSectionTracker,168,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0TourChallengeResultsPanel@@QAA@XZ,default/band3/tour/TourChallengeResultsPanel,168,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,?LoadIcons@QuestFilterPanel@@QAAXXZ,default/QuestFilterPanel,164,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0CharPollable@@QAA@XZ,default/mtx,164,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??0CompressionEffect@@QAA@PAUIXAudioBatchAllocator@@@Z,default/CompressionEffect,164,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r6 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Configure@AccomplishmentOneShot@@QAAXPAVDataArray@@@Z,default/band3/meta_band/AccomplishmentOneShot,164,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0RemoteUser@@QAA@XZ,default/BandUser,164,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,?ConfigureTrackerSpecificData@DeployCountTracker@@UAAXPBVDataArray@@@Z,default/DeployCountTracker,164,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0CharData@@QAA@XZ,default/CharData,164,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1XboxContent@@UAA@XZ,default/ContentMgr_Xbox,164,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,?Configure@AccomplishmentTrainerCategoryConditional@@QAAXPAVDataArray@@@Z,default/band3/meta_band/AccomplishmentTrainerCategoryConditional,164,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@CharClipSet@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/CharClipSet,160,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?CheckSize@RndTex@@SAPBDHHHHW4Type@1@_N@Z,default/Tex,160,100.00,100.00,return_value,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- return value differs
TIER3_SUSPECT,??1DxParticleSys@@UAA@XZ,default/system/rnddx9/CubeTex,160,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@FxSendReverb@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/synth/FxSendReverb,160,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@FxSendChorus@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/synth/FxSendChorus,160,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0FxSendEQ@@IAA@XZ,default/system/synth/FxSendEQ,160,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 7 object word(s), all cross-region"
TIER3_SUSPECT,?Copy@CharGuitarString@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/CharGuitarString,160,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1ContentLoadingPanel@@UAA@XZ,default/band3/meta_band/ContentLoadingPanel,160,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,?Copy@FxSendFlanger@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/synth/FxSendFlanger,160,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?OnGetContextFlags@CharBone@@IAA?AVDataNode@@PAVDataArray@@@Z,default/CharBone,160,100.00,100.00,call_arg,stable_divergent,0,arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0RndColorXfm@@QAA@XZ,default/ColorXfm,156,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 13 object word(s), all cross-region"
TIER3_SUSPECT,??1Synchronizable@@UAA@XZ,default/network/net/Synchronize,156,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0DeployCountTracker@@QAA@PAVTrackerSource@@AAVTrackerBandDisplay@@AAVTrackerBroadcastDisplay@@@Z,default/DeployCountTracker,156,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Load@GuitarFx@@QAAXXZ,default/GuitarFx,156,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?ValidateChecksum@StreamChecksumValidator@@AAA_NPBE@Z,default/StreamChecksum,156,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@CharBoneOffset@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/CharBoneOffset,156,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?FinishLoad@StoreMenuPanel@@UAAXXZ,default/band3/meta_band/StoreMenuPanel,156,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@CharForeTwist@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/CharForeTwist,152,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?GotoArtMakerShot@ClosetPanel@@QAAXXZ,default/band3/meta_band/ClosetPanel,152,100.00,100.00,call_arg,stable_divergent,0,arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0FxSend@@IAA@XZ,default/system/synth/FxSend,152,100.00,100.00,object_memory,stable_divergent,0,"3 object word(s), all cross-region"
TIER3_SUSPECT,??_DSpotlightEnder@@QAAXXZ,default/SpotlightEnder,152,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?SetFileChecksum@StreamChecksumValidator@@AAA_N_N@Z,default/StreamChecksum,152,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0CharSync@@QAA@PAVBandUserMgr@@@Z,default/band3/meta_band/CharSync,152,100.00,100.00,call_arg,stable_divergent,0,arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Text@PracticeSectionProvider@@UBAXHHPAVUIListLabel@@PAVUILabel@@@Z,default/band3/game/PracticeSectionProvider,152,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@CharPosConstraint@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/CharPosConstraint,152,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,lh_table_resize,default/linkhash,148,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0EnvelopeGenerator@@QAA@XZ,default/EnvelopeGenerator,148,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??0MeterEffect@@QAA@XZ,default/MeterEffect,148,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,?FloatToBucket@JoypadData@@ABAHM@Z,default/OnlineID,148,100.00,100.00,return_value,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- return value differs
TIER3_SUSPECT,?Custom@NodeSort@@UBAXHHPAVUIListCustom@@PAVObject@Hmx@@@Z,default/band3/meta_band/SongSort,148,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_DLocalBandUser@@QAAXXZ,default/BandUser,148,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 4 object word(s), all cross-region"
TIER3_SUSPECT,??_DNullLocalBandUser@@QAAXXZ,default/BandUser,148,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 3 object word(s), all cross-region"
TIER3_SUSPECT,?Copy@CharUpperTwist@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/CharUpperTwist,148,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0?$CSampleXAPOBase@VDistortionEffect@@UParams@1@@ATG@@IAA@XZ,default/system/synth_xbox/FxSendDistortion,144,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0?$CSampleXAPOBase@VFlangerEffect@@UParams@1@@ATG@@IAA@XZ,default/system/synth_xbox/FxSendChorus,144,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0WinSockSocket@@QAA@_N@Z,default/NetworkSocket_Win,144,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1CreditsPanel@@EAA@XZ,default/CreditsPanel,144,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??0NgRnd@@QAA@XZ,default/Env_NG,144,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0UploadErrorMgr@@QAA@XZ,default/UploadErrorMgr,144,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Copy@FxSendDelay@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/synth/FxSendDelay,144,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@CharIKMidi@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/CharIKMidi,144,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0?$CSampleXAPOBase@VEQEffect@@UParams@1@@ATG@@IAA@XZ,default/system/synth_xbox/FxSendEQ,144,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,?Poll@ContentLoadingPanel@@UAAXXZ,default/band3/meta_band/ContentLoadingPanel,144,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0?$CSampleXAPOBase@VDelayEffect@@UParams@1@@ATG@@IAA@XZ,default/system/synth_xbox/FxSendDelay,144,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,?CopyMembers@ScrollbarDisplay@@UAAXPBVUIComponent@@W4CopyType@Object@Hmx@@@Z,default/ScrollbarDisplay,144,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?SetCoefficients@Biquad@DSP@@QAAXPAM@Z,default/Biquad,140,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Copy@UIListArrow@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/UIListArrow,140,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0LocalUser@@QAA@XZ,default/User,140,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?SetClip@ClipPredict@@QAAXPAVCharClip@@@Z,default/CharUtl,140,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
